CustomerID,PurchaseCount,TotalRevenue,LifespanDays,AvgOrderValue,PurchaseFrequency,LifespanMonths,CLV
13499.0,5,1159.1100000000001,252,231.82200000000003,0.5952380952380952,8.4,1159.1100000000001
13500.0,3,1166.77,99,388.92333333333335,0.9090909090909092,3.3,1166.7700000000002
13501.0,1,1340.32,0,1340.32,inf,0.0,0.0
13502.0,3,292.0,307,97.33333333333333,0.2931596091205212,10.233333333333333,292.0
13503.0,1,216.85,0,216.85,inf,0.0,0.0
13504.0,1,295.93,0,295.93,inf,0.0,0.0
13505.0,4,4393.63,159,1098.4075,0.7547169811320755,5.3,4393.63
13506.0,2,458.52,53,229.26,1.1320754716981132,1.7666666666666666,458.52
13507.0,4,2479.16,142,619.79,0.8450704225352113,4.733333333333333,2479.16
13508.0,1,110.97,0,110.97,inf,0.0,0.0
13509.0,7,979.72,275,139.96,0.7636363636363637,9.166666666666666,979.72
13510.0,4,1791.56,182,447.89,0.6593406593406593,6.066666666666666,1791.56
13512.0,1,251.21,0,251.21,inf,0.0,0.0
13513.0,1,205.1,0,205.1,inf,0.0,0.0
13514.0,1,152.20000000000002,0,152.20000000000002,inf,0.0,0.0
13515.0,4,891.12,175,222.78,0.6857142857142857,5.833333333333333,891.1199999999999
13516.0,3,1389.41,217,463.1366666666667,0.4147465437788018,7.233333333333333,1389.41
13517.0,3,2128.42,120,709.4733333333334,0.75,4.0,2128.42
13518.0,1,627.16,0,627.16,inf,0.0,0.0
13519.0,1,122.75,0,122.75,inf,0.0,0.0
13520.0,6,3624.35,312,604.0583333333333,0.5769230769230769,10.4,3624.3499999999995
13521.0,3,1071.73,8,357.24333333333334,11.25,0.26666666666666666,1071.73
13522.0,1,125.80000000000001,0,125.80000000000001,inf,0.0,0.0
13523.0,5,3964.88,333,792.976,0.45045045045045046,11.1,3964.8799999999997
13524.0,5,680.1800000000001,179,136.036,0.8379888268156425,5.966666666666667,680.18
13525.0,2,628.78,233,314.39,0.2575107296137339,7.766666666666667,628.78
13527.0,7,2242.36,293,320.33714285714285,0.7167235494880545,9.766666666666667,2242.3599999999997
13529.0,2,307.76,125,153.88,0.48,4.166666666666667,307.76
13531.0,2,483.8,161,241.9,0.3726708074534162,5.366666666666666,483.8
13532.0,1,210.31,0,210.31,inf,0.0,0.0
13533.0,3,269.09,84,89.69666666666666,1.0714285714285714,2.8,269.0899999999999
13534.0,25,5870.08,355,234.8032,2.112676056338028,11.833333333333334,5870.08
13536.0,7,3444.39,74,492.05571428571426,2.8378378378378377,2.466666666666667,3444.3899999999994
13538.0,7,1280.85,272,182.97857142857143,0.7720588235294118,9.066666666666666,1280.8500000000001
13539.0,3,631.34,223,210.4466666666667,0.40358744394618834,7.433333333333334,631.34
13544.0,2,276.06,200,138.03,0.3,6.666666666666667,276.06
13546.0,3,621.09,188,207.03,0.4787234042553192,6.266666666666667,621.09
13548.0,2,678.16,147,339.08,0.4081632653061224,4.9,678.16
13549.0,7,918.2,216,131.17142857142858,0.9722222222222222,7.2,918.2
13551.0,1,91.80000000000001,0,91.80000000000001,inf,0.0,0.0
13552.0,12,3740.07,249,311.6725,1.4457831325301203,8.3,3740.07
13555.0,4,4098.88,128,1024.72,0.9375,4.266666666666667,4098.88
13557.0,2,584.0600000000001,252,292.03000000000003,0.23809523809523808,8.4,584.0600000000001
13558.0,4,594.52,62,148.63,1.9354838709677418,2.066666666666667,594.52
13560.0,1,171.42000000000002,0,171.42000000000002,inf,0.0,0.0
13561.0,1,141.85999999999999,0,141.85999999999999,inf,0.0,0.0
13562.0,3,1799.33,163,599.7766666666666,0.5521472392638036,5.433333333333334,1799.3299999999997
13563.0,2,777.53,55,388.765,1.090909090909091,1.8333333333333333,777.53
13564.0,3,1724.67,223,574.89,0.40358744394618834,7.433333333333334,1724.67
13565.0,2,240.22,315,120.11,0.19047619047619047,10.5,240.22
13566.0,2,856.84,41,428.42,1.4634146341463414,1.3666666666666667,856.84
13568.0,1,187.05,0,187.05,inf,0.0,0.0
13569.0,2,338.62,350,169.31,0.17142857142857143,11.666666666666666,338.62
13570.0,1,239.49,0,239.49,inf,0.0,0.0
13571.0,12,2088.94,240,174.07833333333335,1.5,8.0,2088.94
13572.0,1,1384.25,0,1384.25,inf,0.0,0.0
13573.0,2,290.25,202,145.125,0.297029702970297,6.733333333333333,290.25
13575.0,5,732.0699999999999,152,146.414,0.986842105263158,5.066666666666666,732.07
13576.0,18,6717.34,362,373.18555555555554,1.4917127071823204,12.066666666666666,6717.339999999999
13577.0,4,1687.6000000000001,216,421.90000000000003,0.5555555555555556,7.2,1687.6000000000001
13579.0,2,467.04,354,233.52,0.1694915254237288,11.8,467.04
13581.0,1,118.0,0,118.0,inf,0.0,0.0
13583.0,1,781.03,0,781.03,inf,0.0,0.0
13584.0,1,142.4,0,142.4,inf,0.0,0.0
13587.0,1,712.4,0,712.4,inf,0.0,0.0
13588.0,9,2478.95,239,275.43888888888887,1.1297071129707112,7.966666666666667,2478.95
13589.0,2,379.65,164,189.825,0.36585365853658536,5.466666666666667,379.65
13590.0,6,1981.92,291,330.32,0.6185567010309279,9.7,1981.92
13591.0,3,1117.13,202,372.3766666666667,0.44554455445544555,6.733333333333333,1117.1300000000003
13592.0,4,247.95999999999998,228,61.989999999999995,0.5263157894736842,7.6,247.95999999999995
13593.0,5,2011.88,227,402.37600000000003,0.6607929515418502,7.566666666666666,2011.88
13594.0,1,396.97,0,396.97,inf,0.0,0.0
13596.0,2,664.11,7,332.055,8.571428571428571,0.23333333333333334,664.11
13598.0,1,160.04,0,160.04,inf,0.0,0.0
13599.0,21,5149.92,365,245.2342857142857,1.726027397260274,12.166666666666666,5149.919999999999
13600.0,1,219.52,0,219.52,inf,0.0,0.0
13601.0,2,693.32,166,346.66,0.3614457831325301,5.533333333333333,693.32
13602.0,1,428.89,0,428.89,inf,0.0,0.0
13603.0,1,164.34,0,164.34,inf,0.0,0.0
13606.0,3,276.75,282,92.25,0.3191489361702127,9.4,276.75
13607.0,1,675.51,0,675.51,inf,0.0,0.0
13610.0,7,1082.33,273,154.6185714285714,0.7692307692307693,9.1,1082.33
13611.0,3,1154.4,270,384.8,0.3333333333333333,9.0,1154.3999999999999
13614.0,4,1585.46,306,396.365,0.3921568627450981,10.2,1585.4600000000003
13615.0,1,417.69,0,417.69,inf,0.0,0.0
13617.0,3,544.18,140,181.39333333333332,0.6428571428571428,4.666666666666667,544.18
13618.0,1,177.34,0,177.34,inf,0.0,0.0
13621.0,1,213.85,0,213.85,inf,0.0,0.0
13623.0,5,727.74,266,145.548,0.5639097744360902,8.866666666666667,727.7400000000001
13626.0,1,257.23,0,257.23,inf,0.0,0.0
13627.0,5,1638.47,298,327.694,0.5033557046979865,9.933333333333334,1638.47
13629.0,11,7792.36,315,708.3963636363636,1.0476190476190477,10.5,7792.36
13630.0,7,2031.78,280,290.2542857142857,0.75,9.333333333333334,2031.7799999999997
13631.0,11,3070.42,167,279.1290909090909,1.9760479041916168,5.566666666666666,3070.4199999999996
13632.0,5,2118.93,218,423.78599999999994,0.6880733944954128,7.266666666666667,2118.93
13634.0,5,1547.36,293,309.472,0.5119453924914675,9.766666666666667,1547.36
13635.0,1,1071.03,0,1071.03,inf,0.0,0.0
13636.0,5,949.12,248,189.824,0.6048387096774193,8.266666666666667,949.12
13637.0,3,804.3,174,268.09999999999997,0.5172413793103449,5.8,804.2999999999998
13638.0,1,122.64,0,122.64,inf,0.0,0.0
13639.0,1,1033.34,0,1033.34,inf,0.0,0.0
13642.0,1,312.28,0,312.28,inf,0.0,0.0
13643.0,3,519.44,154,173.14666666666668,0.5844155844155844,5.133333333333334,519.44
13644.0,4,2624.26,89,656.065,1.348314606741573,2.966666666666667,2624.26
13645.0,1,252.1,0,252.1,inf,0.0,0.0
13647.0,4,1648.1200000000001,225,412.03000000000003,0.5333333333333333,7.5,1648.1200000000001
13649.0,2,346.6,109,173.3,0.5504587155963303,3.6333333333333333,346.6
13650.0,6,1836.3400000000001,250,306.0566666666667,0.72,8.333333333333334,1836.34
13651.0,2,94.2,4,47.1,15.0,0.13333333333333333,94.2
13652.0,3,1095.08,322,365.02666666666664,0.27950310559006214,10.733333333333333,1095.08
13654.0,6,2707.33,230,451.22166666666664,0.7826086956521738,7.666666666666667,2707.3299999999995
13655.0,2,932.97,127,466.485,0.47244094488188976,4.233333333333333,932.97
13656.0,2,379.65,172,189.825,0.3488372093023256,5.733333333333333,379.65
13657.0,2,382.14,190,191.07,0.31578947368421056,6.333333333333333,382.14
13658.0,5,2639.17,194,527.8340000000001,0.7731958762886598,6.466666666666667,2639.1700000000005
13659.0,2,1563.0,115,781.5,0.5217391304347826,3.8333333333333335,1563.0000000000002
13662.0,3,881.26,173,293.75333333333333,0.5202312138728323,5.766666666666667,881.2599999999999
13663.0,1,189.47,0,189.47,inf,0.0,0.0
13666.0,3,84.65,227,28.21666666666667,0.39647577092511016,7.566666666666666,84.65
13667.0,1,299.05,0,299.05,inf,0.0,0.0
13668.0,21,6309.83,359,300.46809523809526,1.7548746518105849,11.966666666666667,6309.83
13669.0,2,218.55,98,109.275,0.6122448979591837,3.2666666666666666,218.55
13670.0,1,349.7,0,349.7,inf,0.0,0.0
13672.0,2,186.39000000000001,30,93.19500000000001,2.0,1.0,186.39000000000001
13673.0,2,387.44,13,193.72,4.615384615384615,0.43333333333333335,387.44
13675.0,2,486.82000000000005,133,243.41000000000003,0.45112781954887216,4.433333333333334,486.82000000000005
13678.0,1,232.6,0,232.6,inf,0.0,0.0
13680.0,4,3719.12,337,929.78,0.3560830860534125,11.233333333333333,3719.12
13681.0,4,827.83,137,206.9575,0.8759124087591241,4.566666666666666,827.83
13682.0,1,59.5,0,59.5,inf,0.0,0.0
13684.0,1,65.13,0,65.13,inf,0.0,0.0
13685.0,7,3119.44,57,445.63428571428574,3.68421052631579,1.9,3119.4400000000005
13686.0,1,72.0,0,72.0,inf,0.0,0.0
13689.0,1,910.0,0,910.0,inf,0.0,0.0
13690.0,1,172.25,0,172.25,inf,0.0,0.0
13692.0,3,1488.32,211,496.1066666666666,0.4265402843601896,7.033333333333333,1488.32
13694.0,50,65039.62,369,1300.7924,4.0650406504065035,12.3,65039.619999999995
13695.0,15,2504.13,228,166.942,1.973684210526316,7.6,2504.13
13697.0,1,151.29999999999998,0,151.29999999999998,inf,0.0,0.0
13699.0,1,308.58000000000004,0,308.58000000000004,inf,0.0,0.0
13700.0,10,2248.63,300,224.863,1.0,10.0,2248.63
13703.0,1,99.5,0,99.5,inf,0.0,0.0
13704.0,9,2308.06,83,256.4511111111111,3.253012048192771,2.7666666666666666,2308.0600000000004
13705.0,3,711.86,366,237.28666666666666,0.24590163934426232,12.2,711.86
13706.0,1,330.79,0,330.79,inf,0.0,0.0
13707.0,2,806.41,48,403.205,1.25,1.6,806.41
13708.0,1,285.33,0,285.33,inf,0.0,0.0
13709.0,13,6307.650000000001,311,485.2038461538462,1.2540192926045015,10.366666666666667,6307.650000000001
13710.0,1,180.48,0,180.48,inf,0.0,0.0
13711.0,2,252.06,0,126.03,inf,0.0,0.0
13712.0,1,228.84,0,228.84,inf,0.0,0.0
13715.0,5,1077.39,91,215.478,1.6483516483516485,3.033333333333333,1077.39
13716.0,1,138.28,0,138.28,inf,0.0,0.0
13717.0,6,1445.01,266,240.835,0.6766917293233082,8.866666666666667,1445.01
13718.0,2,306.55,49,153.275,1.2244897959183674,1.6333333333333333,306.55
13719.0,5,1041.68,219,208.336,0.684931506849315,7.3,1041.6799999999998
13720.0,4,799.9,138,199.975,0.8695652173913044,4.6,799.9
13721.0,1,524.14,0,524.14,inf,0.0,0.0
13722.0,3,2375.41,151,791.8033333333333,0.5960264900662252,5.033333333333333,2375.41
13723.0,1,199.85000000000002,0,199.85000000000002,inf,0.0,0.0
13725.0,8,1980.56,258,247.57,0.9302325581395349,8.6,1980.5599999999997
13726.0,2,1079.66,61,539.83,0.9836065573770493,2.033333333333333,1079.66
13727.0,2,333.48,4,166.74,15.0,0.13333333333333333,333.48
13728.0,6,1016.14,273,169.35666666666665,0.6593406593406593,9.1,1016.1399999999999
13730.0,2,752.6,25,376.3,2.4,0.8333333333333334,752.6
13731.0,2,610.59,27,305.295,2.2222222222222223,0.9,610.59
13732.0,1,491.86,0,491.86,inf,0.0,0.0
13735.0,4,2883.54,209,720.885,0.5741626794258373,6.966666666666667,2883.54
13736.0,2,729.8,255,364.9,0.23529411764705882,8.5,729.8
13737.0,1,339.59999999999997,0,339.59999999999997,inf,0.0,0.0
13739.0,1,216.9,0,216.9,inf,0.0,0.0
13740.0,1,350.75,0,350.75,inf,0.0,0.0
13741.0,3,668.4300000000001,145,222.81000000000003,0.6206896551724138,4.833333333333333,668.4300000000001
13742.0,12,3107.87,303,258.9891666666667,1.188118811881188,10.1,3107.87
13743.0,7,1341.6,256,191.65714285714284,0.8203125,8.533333333333333,1341.6
13744.0,2,1080.52,197,540.26,0.30456852791878175,6.566666666666666,1080.52
13745.0,1,300.04,0,300.04,inf,0.0,0.0
13747.0,1,79.6,0,79.6,inf,0.0,0.0
13748.0,5,948.25,278,189.65,0.539568345323741,9.266666666666667,948.25
13750.0,5,1647.26,283,329.452,0.5300353356890459,9.433333333333334,1647.2600000000002
13751.0,1,296.25,0,296.25,inf,0.0,0.0
13752.0,6,1175.38,122,195.89666666666668,1.4754098360655739,4.066666666666666,1175.38
13753.0,1,741.26,0,741.26,inf,0.0,0.0
13754.0,2,282.6,165,141.3,0.36363636363636365,5.5,282.6
13755.0,9,2108.06,59,234.2288888888889,4.576271186440678,1.9666666666666666,2108.06
13756.0,14,5189.52,365,370.68,1.1506849315068495,12.166666666666666,5189.52
13758.0,7,3190.55,361,455.79285714285714,0.5817174515235457,12.033333333333333,3190.55
13759.0,2,659.4100000000001,37,329.70500000000004,1.6216216216216215,1.2333333333333334,659.41
13760.0,2,286.79,202,143.395,0.297029702970297,6.733333333333333,286.79
13761.0,2,1070.65,129,535.325,0.46511627906976744,4.3,1070.65
13762.0,1,306.72,0,306.72,inf,0.0,0.0
13763.0,1,1714.96,0,1714.96,inf,0.0,0.0
13764.0,3,1519.42,266,506.47333333333336,0.3383458646616541,8.866666666666667,1519.42
13767.0,37,17220.36,371,465.41513513513513,2.9919137466307277,12.366666666666667,17220.36
13769.0,10,2796.51,365,279.651,0.8219178082191781,12.166666666666666,2796.51
13771.0,4,2634.45,182,658.6125,0.6593406593406593,6.066666666666666,2634.4499999999994
13772.0,3,1122.63,205,374.21000000000004,0.43902439024390244,6.833333333333333,1122.63
13774.0,1,345.0,0,345.0,inf,0.0,0.0
13777.0,33,25977.16,372,787.1866666666666,2.661290322580645,12.4,25977.159999999996
13778.0,1,178.7,0,178.7,inf,0.0,0.0
13780.0,2,360.01,163,180.005,0.36809815950920244,5.433333333333334,360.01
13781.0,1,127.84,0,127.84,inf,0.0,0.0
13782.0,6,908.86,315,151.47666666666666,0.5714285714285714,10.5,908.8599999999999
13784.0,11,2462.79,322,223.89,1.0248447204968945,10.733333333333333,2462.79
13786.0,1,230.4,0,230.4,inf,0.0,0.0
13787.0,2,309.04,288,154.52,0.20833333333333334,9.6,309.04
13790.0,1,348.79999999999995,0,348.79999999999995,inf,0.0,0.0
13791.0,2,1516.0,40,758.0,1.5,1.3333333333333333,1516.0
13792.0,2,195.55,221,97.775,0.2714932126696833,7.366666666666666,195.55
13798.0,57,37153.85,370,651.8219298245614,4.621621621621621,12.333333333333334,37153.85
13799.0,2,688.86,177,344.43,0.3389830508474576,5.9,688.86
13800.0,1,558.32,0,558.32,inf,0.0,0.0
13801.0,1,324.8,0,324.8,inf,0.0,0.0
13802.0,3,4599.42,172,1533.14,0.5232558139534884,5.733333333333333,4599.420000000001
13803.0,1,277.07,0,277.07,inf,0.0,0.0
13804.0,7,2588.39,259,369.77,0.8108108108108109,8.633333333333333,2588.39
13805.0,2,924.5999999999999,76,462.29999999999995,0.7894736842105263,2.533333333333333,924.5999999999999
13806.0,1,256.38,0,256.38,inf,0.0,0.0
13807.0,1,112.6,0,112.6,inf,0.0,0.0
13808.0,5,1747.66,91,349.53200000000004,1.6483516483516485,3.033333333333333,1747.66
13809.0,1,155.05,0,155.05,inf,0.0,0.0
13810.0,3,1499.01,27,499.67,3.333333333333333,0.9,1499.01
13811.0,3,814.5,55,271.5,1.6363636363636365,1.8333333333333333,814.5
13812.0,3,539.0,63,179.66666666666666,1.4285714285714286,2.1,539.0000000000001
13813.0,4,1366.8600000000001,95,341.71500000000003,1.2631578947368423,3.1666666666666665,1366.8600000000004
13814.0,2,1579.12,44,789.56,1.3636363636363638,1.4666666666666666,1579.12
13815.0,4,4027.36,296,1006.84,0.4054054054054054,9.866666666666667,4027.3599999999997
13816.0,2,571.67,40,285.835,1.5,1.3333333333333333,571.6699999999998
13817.0,2,382.98,322,191.49,0.1863354037267081,10.733333333333333,382.98
13819.0,3,1140.35,18,380.1166666666666,5.0,0.6,1140.3499999999997
13821.0,2,385.64,116,192.82,0.5172413793103449,3.8666666666666667,385.64
13822.0,2,632.0,34,316.0,1.7647058823529411,1.1333333333333333,632.0
13823.0,2,957.66,72,478.83,0.8333333333333334,2.4,957.6599999999999
13824.0,5,1698.94,277,339.788,0.5415162454873647,9.233333333333333,1698.94
13826.0,1,189.5,0,189.5,inf,0.0,0.0
13827.0,3,409.8,85,136.6,1.0588235294117647,2.8333333333333335,409.8
13828.0,1,209.49,0,209.49,inf,0.0,0.0
13831.0,6,2198.45,353,366.4083333333333,0.509915014164306,11.766666666666667,2198.4500000000003
13832.0,1,52.199999999999996,0,52.199999999999996,inf,0.0,0.0
13833.0,1,383.85,0,383.85,inf,0.0,0.0
13835.0,4,834.57,190,208.6425,0.6315789473684211,6.333333333333333,834.57
13837.0,2,266.59000000000003,105,133.29500000000002,0.5714285714285714,3.5,266.59000000000003
13838.0,4,674.82,364,168.705,0.32967032967032966,12.133333333333333,674.82
13841.0,1,85.0,0,85.0,inf,0.0,0.0
13842.0,9,3385.62,308,376.18,0.8766233766233765,10.266666666666667,3385.62
13844.0,1,361.62,0,361.62,inf,0.0,0.0
13845.0,1,312.98,0,312.98,inf,0.0,0.0
13846.0,3,865.0600000000001,335,288.35333333333335,0.26865671641791045,11.166666666666666,865.06
13848.0,3,1255.0,273,418.3333333333333,0.32967032967032966,9.1,1255.0
13849.0,2,1537.95,119,768.975,0.5042016806722689,3.966666666666667,1537.95
13850.0,1,1595.48,0,1595.48,inf,0.0,0.0
13851.0,3,2651.46,192,883.82,0.46875,6.4,2651.4600000000005
13853.0,1,1090.1399999999999,0,1090.1399999999999,inf,0.0,0.0
13854.0,25,8109.5199999999995,356,324.38079999999997,2.1067415730337076,11.866666666666667,8109.519999999999
13856.0,3,388.5,34,129.5,2.6470588235294117,1.1333333333333333,388.5
13858.0,1,216.17000000000002,0,216.17000000000002,inf,0.0,0.0
13859.0,1,201.16,0,201.16,inf,0.0,0.0
13860.0,5,1245.9,85,249.18,1.7647058823529411,2.8333333333333335,1245.9
13862.0,8,2209.36,314,276.17,0.7643312101910827,10.466666666666667,2209.36
13863.0,1,305.78,0,305.78,inf,0.0,0.0
13865.0,4,501.56,231,125.39,0.5194805194805194,7.7,501.56
13866.0,1,145.67,0,145.67,inf,0.0,0.0
13867.0,3,1005.09,186,335.03000000000003,0.48387096774193544,6.2,1005.0900000000001
13868.0,2,3192.54,31,1596.27,1.9354838709677418,1.0333333333333334,3192.54
13869.0,4,3083.65,233,770.9125,0.5150214592274678,7.766666666666667,3083.6499999999996
13870.0,8,2770.94,285,346.3675,0.8421052631578947,9.5,2770.94
13871.0,13,6403.25,286,492.5576923076923,1.3636363636363638,9.533333333333333,6403.250000000001
13873.0,3,389.6,190,129.86666666666667,0.4736842105263158,6.333333333333333,389.6
13874.0,1,540.45,0,540.45,inf,0.0,0.0
13875.0,5,1786.79,247,357.358,0.6072874493927126,8.233333333333333,1786.7900000000002
13876.0,1,122.7,0,122.7,inf,0.0,0.0
13877.0,1,117.24,0,117.24,inf,0.0,0.0
13878.0,1,1271.57,0,1271.57,inf,0.0,0.0
13880.0,13,3219.77,345,247.67461538461538,1.1304347826086956,11.5,3219.7699999999995
13881.0,20,17159.52,308,857.976,1.9480519480519478,10.266666666666667,17159.52
13882.0,5,1191.13,61,238.22600000000003,2.459016393442623,2.033333333333333,1191.13
13883.0,5,2674.48,242,534.896,0.6198347107438017,8.066666666666666,2674.48
13884.0,5,787.6,276,157.52,0.5434782608695653,9.2,787.6000000000001
13885.0,2,506.8,11,253.4,5.454545454545455,0.36666666666666664,506.8
13886.0,1,243.56,0,243.56,inf,0.0,0.0
13887.0,1,349.55,0,349.55,inf,0.0,0.0
13888.0,2,595.67,98,297.835,0.6122448979591837,3.2666666666666666,595.67
13889.0,1,416.90000000000003,0,416.90000000000003,inf,0.0,0.0
13890.0,10,1883.81,357,188.381,0.8403361344537815,11.9,1883.8100000000002
13892.0,4,632.97,219,158.2425,0.547945205479452,7.3,632.9699999999999
13893.0,1,821.1,0,821.1,inf,0.0,0.0
13894.0,3,564.62,286,188.20666666666668,0.3146853146853147,9.533333333333333,564.62
13895.0,4,2593.07,136,648.2675,0.8823529411764706,4.533333333333333,2593.07
13897.0,1,311.16,0,311.16,inf,0.0,0.0
13898.0,1,155.93,0,155.93,inf,0.0,0.0
13899.0,2,388.52,258,194.26,0.23255813953488372,8.6,388.5199999999999
13900.0,3,740.95,79,246.98333333333335,1.139240506329114,2.6333333333333333,740.9500000000002
13901.0,5,2867.2,246,573.4399999999999,0.6097560975609757,8.2,2867.2
13904.0,2,332.64,257,166.32,0.23346303501945526,8.566666666666666,332.64
13908.0,4,2369.55,196,592.3875,0.6122448979591837,6.533333333333333,2369.55
13911.0,9,2580.91,251,286.7677777777778,1.0756972111553784,8.366666666666667,2580.91
13914.0,2,626.45,24,313.225,2.5,0.8,626.45
13917.0,2,272.04,141,136.02,0.425531914893617,4.7,272.04
13918.0,2,1212.8400000000001,203,606.4200000000001,0.2955665024630542,6.766666666666667,1212.8400000000001
13919.0,2,384.81,62,192.405,0.9677419354838709,2.066666666666667,384.81
13922.0,1,172.25,0,172.25,inf,0.0,0.0
13923.0,1,351.13,0,351.13,inf,0.0,0.0
13924.0,6,1838.8500000000001,70,306.475,2.571428571428571,2.3333333333333335,1838.8500000000001
13925.0,4,678.25,42,169.5625,2.857142857142857,1.4,678.25
13926.0,1,223.85000000000002,0,223.85000000000002,inf,0.0,0.0
13927.0,1,348.99,0,348.99,inf,0.0,0.0
13928.0,4,464.57,122,116.1425,0.9836065573770493,4.066666666666666,464.57000000000005
13929.0,2,842.65,157,421.325,0.38216560509554137,5.233333333333333,842.65
13930.0,2,337.34,78,168.67,0.7692307692307692,2.6,337.3399999999999
13931.0,2,1237.53,185,618.765,0.3243243243243243,6.166666666666667,1237.5299999999997
13932.0,1,307.4,0,307.4,inf,0.0,0.0
13933.0,2,608.79,39,304.395,1.5384615384615383,1.3,608.79
13934.0,1,922.1,0,922.1,inf,0.0,0.0
13936.0,1,376.58,0,376.58,inf,0.0,0.0
13937.0,1,158.85,0,158.85,inf,0.0,0.0
13938.0,1,71.66,0,71.66,inf,0.0,0.0
13939.0,3,568.55,288,189.51666666666665,0.3125,9.6,568.55
13940.0,4,839.14,126,209.785,0.9523809523809523,4.2,839.14
13941.0,5,5112.96,350,1022.592,0.4285714285714286,11.666666666666666,5112.96
13946.0,3,561.57,188,187.19000000000003,0.4787234042553192,6.266666666666667,561.5700000000002
13947.0,1,90.6,0,90.6,inf,0.0,0.0
13948.0,1,102.0,0,102.0,inf,0.0,0.0
13949.0,6,2427.32,91,404.55333333333334,1.978021978021978,3.033333333333333,2427.32
13950.0,4,745.06,235,186.265,0.5106382978723405,7.833333333333333,745.0600000000001
13951.0,3,674.45,118,224.8166666666667,0.7627118644067797,3.933333333333333,674.45
13952.0,2,3251.071,20,1625.5355,3.0,0.6666666666666666,3251.071
13953.0,7,3515.68,345,502.23999999999995,0.6086956521739131,11.5,3515.68
13954.0,2,439.92,69,219.96,0.8695652173913044,2.3,439.92
13955.0,2,322.96,151,161.48,0.3973509933774835,5.033333333333333,322.96
13956.0,5,1019.27,266,203.85399999999998,0.5639097744360902,8.866666666666667,1019.27
13959.0,3,594.04,283,198.01333333333332,0.31802120141342755,9.433333333333334,594.04
13960.0,2,230.22,50,115.11,1.2,1.6666666666666667,230.22000000000003
13962.0,2,169.54999999999998,223,84.77499999999999,0.26905829596412556,7.433333333333334,169.54999999999998
13963.0,4,664.54,59,166.135,2.0338983050847457,1.9666666666666666,664.54
13967.0,1,80.7,0,80.7,inf,0.0,0.0
13969.0,18,9024.17,357,501.34277777777777,1.5126050420168067,11.9,9024.17
13971.0,8,2758.26,266,344.7825,0.9022556390977443,8.866666666666667,2758.26
13972.0,2,190.25,131,95.125,0.45801526717557256,4.366666666666666,190.25
13973.0,1,264.7,0,264.7,inf,0.0,0.0
13974.0,1,413.59000000000003,0,413.59000000000003,inf,0.0,0.0
13975.0,6,2461.2400000000002,245,410.2066666666667,0.7346938775510204,8.166666666666666,2461.2400000000002
13976.0,1,357.98,0,357.98,inf,0.0,0.0
13978.0,2,196.79,30,98.395,2.0,1.0,196.79
13979.0,1,869.87,0,869.87,inf,0.0,0.0
13980.0,1,200.14,0,200.14,inf,0.0,0.0
13982.0,4,1871.81,326,467.9525,0.36809815950920244,10.866666666666667,1871.8099999999997
13983.0,12,2603.43,337,216.9525,1.0682492581602374,11.233333333333333,2603.43
13984.0,5,920.51,339,184.102,0.44247787610619466,11.3,920.51
13985.0,15,7060.13,260,470.67533333333336,1.7307692307692308,8.666666666666666,7060.130000000001
13986.0,1,320.46,0,320.46,inf,0.0,0.0
13988.0,6,4147.96,234,691.3266666666667,0.7692307692307693,7.8,4147.960000000001
13989.0,2,1266.08,173,633.04,0.3468208092485549,5.766666666666667,1266.0799999999997
13990.0,1,311.3,0,311.3,inf,0.0,0.0
13991.0,6,852.88,131,142.14666666666668,1.3740458015267176,4.366666666666666,852.88
13992.0,1,76.8,0,76.8,inf,0.0,0.0
13993.0,9,3466.36,287,385.1511111111111,0.9407665505226481,9.566666666666666,3466.36
13994.0,6,2274.14,144,379.0233333333333,1.25,4.8,2274.14
13995.0,5,1393.69,230,278.738,0.6521739130434783,7.666666666666667,1393.69
13999.0,12,3901.81,351,325.1508333333333,1.0256410256410258,11.7,3901.81
14000.0,1,635.66,0,635.66,inf,0.0,0.0
14001.0,3,2043.0800000000002,327,681.0266666666668,0.27522935779816515,10.9,2043.0800000000006
14002.0,2,529.73,22,264.865,2.7272727272727275,0.7333333333333333,529.73
14004.0,7,4582.64,245,654.6628571428572,0.8571428571428572,8.166666666666666,4582.64
14005.0,5,2874.72,206,574.944,0.7281553398058253,6.866666666666666,2874.72
14006.0,3,962.19,196,320.73,0.45918367346938777,6.533333333333333,962.1899999999999
14009.0,2,695.61,7,347.805,8.571428571428571,0.23333333333333334,695.61
14012.0,1,328.8,0,328.8,inf,0.0,0.0
14013.0,3,473.02,165,157.67333333333332,0.5454545454545454,5.5,473.0199999999999
14014.0,1,505.18,0,505.18,inf,0.0,0.0
14015.0,1,917.34,0,917.34,inf,0.0,0.0
14016.0,4,4341.21,195,1085.3025,0.6153846153846154,6.5,4341.21
14019.0,3,1421.61,91,473.86999999999995,0.989010989010989,3.033333333333333,1421.61
14020.0,2,642.8,71,321.4,0.8450704225352113,2.3666666666666667,642.8
14021.0,3,631.9,101,210.63333333333333,0.8910891089108911,3.3666666666666667,631.9
14022.0,1,440.0,0,440.0,inf,0.0,0.0
14023.0,2,584.07,242,292.035,0.24793388429752067,8.066666666666666,584.07
14024.0,2,327.7,2,163.85,30.0,0.06666666666666667,327.7
14027.0,1,104.82,0,104.82,inf,0.0,0.0
