CustomerID,Cluster,Recency,Frequency,MonetaryValue,AvgOrderValue,TotalQuantity,CustomerLifespan,ClusterName
13657.0,0,10,2,382.14,23.88375,209,190,🌱 Potential Growers
13658.0,1,9,7,2421.47,21.620267857142856,1009,194,⭐ Loyal Customers
13659.0,3,196,3,1540.65,14.398598130841123,867,123,⚠️ At-Risk/Lost
13662.0,1,85,7,862.58,15.132982456140352,528,173,⭐ Loyal Customers
13663.0,3,178,1,189.47,14.574615384615385,91,0,⚠️ At-Risk/Lost
13666.0,1,59,3,84.65,7.054166666666667,41,227,⭐ Loyal Customers
13667.0,0,148,1,299.05,3.603012048192771,149,0,🌱 Potential Growers
13668.0,1,2,29,6162.31,12.47431174089069,3617,359,⭐ Loyal Customers
13669.0,0,50,2,218.55,24.283333333333335,237,98,🌱 Potential Growers
13670.0,0,74,1,349.7,13.988,282,0,🌱 Potential Growers
13673.0,0,18,2,387.44,6.457333333333334,114,13,🌱 Potential Growers
13675.0,0,150,2,486.82000000000005,19.472800000000003,330,133,🌱 Potential Growers
13678.0,3,151,1,232.6,14.5375,924,0,⚠️ At-Risk/Lost
13680.0,1,0,5,2199.01,10.227953488372094,1265,337,⭐ Loyal Customers
13681.0,0,17,4,827.83,14.523333333333333,360,137,🌱 Potential Growers
13682.0,3,186,1,59.5,19.833333333333332,10,0,⚠️ At-Risk/Lost
13684.0,3,285,2,62.13,2.071,37,0,⚠️ At-Risk/Lost
13685.0,0,2,7,3119.44,79.98564102564103,5056,57,🌱 Potential Growers
13686.0,3,182,1,72.0,9.0,70,0,⚠️ At-Risk/Lost
13689.0,0,62,1,910.0,151.66666666666666,512,0,🌱 Potential Growers
13690.0,0,58,1,172.25,19.13888888888889,67,0,🌱 Potential Growers
13692.0,1,24,5,1466.8700000000001,26.67036363636364,1224,211,⭐ Loyal Customers
13694.0,2,3,60,62690.54,107.34681506849316,61899,369,💎 VIP Champions
13695.0,1,30,15,2504.13,27.823666666666668,1603,228,⭐ Loyal Customers
13697.0,0,38,1,151.29999999999998,12.608333333333333,177,0,🌱 Potential Growers
13699.0,3,154,1,308.58000000000004,22.041428571428575,66,0,⚠️ At-Risk/Lost
13700.0,1,25,10,2248.63,11.590876288659794,2281,300,⭐ Loyal Customers
13703.0,3,317,1,99.5,99.5,10,0,⚠️ At-Risk/Lost
13704.0,0,4,10,2295.31,17.002296296296297,1528,83,🌱 Potential Growers
13705.0,1,7,3,711.86,25.423571428571428,363,366,⭐ Loyal Customers
13706.0,3,302,1,330.79,16.5395,189,0,⚠️ At-Risk/Lost
13707.0,3,266,2,806.41,16.800208333333334,351,48,⚠️ At-Risk/Lost
13708.0,3,270,1,285.33,5.823061224489796,301,0,⚠️ At-Risk/Lost
13709.0,1,3,17,6228.71,18.05423188405797,3493,311,⭐ Loyal Customers
13710.0,0,31,1,180.48,22.56,176,0,🌱 Potential Growers
13711.0,3,218,2,252.06,19.38923076923077,140,0,⚠️ At-Risk/Lost
13712.0,3,246,1,228.84,22.884,352,0,⚠️ At-Risk/Lost
13715.0,3,280,8,1051.99,9.831682242990654,554,91,⚠️ At-Risk/Lost
13716.0,3,268,1,138.28,6.584761904761905,138,0,⚠️ At-Risk/Lost
13717.0,1,31,7,1432.26,13.905436893203884,1958,266,⭐ Loyal Customers
13718.0,3,245,2,306.55,25.545833333333334,173,49,⚠️ At-Risk/Lost
13719.0,1,14,5,1041.68,17.361333333333334,609,219,⭐ Loyal Customers
13720.0,0,116,4,799.9,18.60232558139535,501,138,🌱 Potential Growers
13721.0,0,35,1,524.14,18.719285714285714,316,0,🌱 Potential Growers
13722.0,0,119,4,2369.16,27.548372093023254,1400,162,🌱 Potential Growers
13723.0,3,216,1,199.85000000000002,33.30833333333334,43,0,⚠️ At-Risk/Lost
13725.0,1,49,11,1809.81,15.337372881355932,659,258,⭐ Loyal Customers
13726.0,0,38,2,1079.66,25.70619047619048,1054,61,🌱 Potential Growers
13727.0,0,28,2,333.48,16.674,162,4,🌱 Potential Growers
13728.0,1,36,6,1016.14,16.12920634920635,458,273,⭐ Loyal Customers
13730.0,0,135,2,752.6,17.50232558139535,488,25,🌱 Potential Growers
13731.0,3,218,2,610.59,16.068157894736842,278,27,⚠️ At-Risk/Lost
13732.0,0,27,1,491.86,14.904848484848486,498,0,🌱 Potential Growers
13735.0,1,24,8,2764.48,13.354975845410628,1081,209,⭐ Loyal Customers
13736.0,1,4,3,721.9,3.740414507772021,492,255,⭐ Loyal Customers
13737.0,3,199,1,339.59999999999997,11.319999999999999,125,0,⚠️ At-Risk/Lost
13739.0,0,17,1,216.9,72.3,54,0,🌱 Potential Growers
13740.0,3,240,1,350.75,15.25,425,0,⚠️ At-Risk/Lost
13741.0,0,71,4,666.33,19.038,217,145,🌱 Potential Growers
13742.0,1,16,14,3079.27,9.775460317460317,1107,303,⭐ Loyal Customers
13743.0,1,2,8,1340.1499999999999,31.90833333333333,1775,256,⭐ Loyal Customers
13744.0,0,94,2,1080.52,17.15111111111111,1153,197,🌱 Potential Growers
13745.0,0,150,2,291.54,11.213076923076924,486,10,🌱 Potential Growers
13747.0,3,373,1,79.6,79.6,8,0,⚠️ At-Risk/Lost
13748.0,1,95,5,948.25,33.86607142857143,439,278,⭐ Loyal Customers
13750.0,1,53,5,1647.26,68.63583333333334,516,283,⭐ Loyal Customers
13751.0,3,287,1,296.25,32.916666666666664,152,0,⚠️ At-Risk/Lost
13752.0,0,123,6,1175.38,15.671733333333334,874,122,🌱 Potential Growers
13753.0,3,287,1,741.26,21.178857142857144,512,0,⚠️ At-Risk/Lost
13754.0,0,151,2,282.6,23.55,214,165,🌱 Potential Growers
13755.0,0,3,10,2101.39,6.526055900621118,1219,59,🌱 Potential Growers
13756.0,1,1,15,5145.12,35.979860139860136,3164,365,⭐ Loyal Customers
13758.0,1,11,7,3190.55,27.26965811965812,1844,361,⭐ Loyal Customers
13759.0,0,32,2,659.4100000000001,26.376400000000004,287,37,🌱 Potential Growers
13760.0,1,53,2,286.79,5.03140350877193,197,202,⭐ Loyal Customers
13761.0,0,49,2,1070.65,15.295000000000002,642,129,🌱 Potential Growers
13762.0,3,203,2,3.552713678800501e-15,2.5376526277146434e-16,0,14,⚠️ At-Risk/Lost
13763.0,0,62,3,1689.46,99.38,725,107,🌱 Potential Growers
13764.0,1,70,3,1519.42,7.340193236714976,926,266,⭐ Loyal Customers
13767.0,1,1,52,16945.71,42.470451127819544,7258,371,⭐ Loyal Customers
13769.0,1,1,16,2771.87,19.383706293706293,1152,365,⭐ Loyal Customers
13771.0,1,63,5,2631.7,21.930833333333332,1476,182,⭐ Loyal Customers
13772.0,1,33,3,1122.63,6.489190751445087,540,205,⭐ Loyal Customers
13774.0,0,81,1,345.0,15.681818181818182,192,0,🌱 Potential Growers
13777.0,1,0,41,25748.350000000002,117.57237442922376,12804,372,⭐ Loyal Customers
13778.0,0,102,1,178.7,19.855555555555554,70,0,🌱 Potential Growers
13780.0,0,6,2,360.01,6.315964912280702,318,163,🌱 Potential Growers
13781.0,3,250,1,127.84,7.5200000000000005,30,0,⚠️ At-Risk/Lost
13782.0,1,12,6,908.86,8.043008849557522,369,315,⭐ Loyal Customers
13784.0,1,9,11,2462.79,79.44483870967741,2493,322,⭐ Loyal Customers
13786.0,3,366,1,230.4,32.91428571428572,136,0,⚠️ At-Risk/Lost
13787.0,1,75,2,309.04,9.969032258064518,337,288,⭐ Loyal Customers
13790.0,0,3,1,348.79999999999995,7.75111111111111,748,0,🌱 Potential Growers
13791.0,0,42,3,1047.68,61.62823529411765,828,124,🌱 Potential Growers
13792.0,1,65,2,195.55,15.042307692307693,92,221,⭐ Loyal Customers
13798.0,1,0,63,36352.87,82.9974200913242,23515,370,⭐ Loyal Customers
13799.0,0,116,2,688.86,17.663076923076922,402,177,🌱 Potential Growers
13800.0,3,309,1,558.32,16.91878787878788,331,0,⚠️ At-Risk/Lost
13801.0,0,66,1,324.8,14.121739130434783,168,0,🌱 Potential Growers
13802.0,1,137,6,3906.27,59.18590909090909,2281,222,⭐ Loyal Customers
13803.0,3,254,1,277.07,16.298235294117646,121,0,⚠️ At-Risk/Lost
13804.0,1,30,7,2588.39,19.173259259259257,1462,259,⭐ Loyal Customers
13805.0,0,51,2,924.5999999999999,71.12307692307692,1900,76,🌱 Potential Growers
13806.0,0,63,1,256.38,25.637999999999998,56,0,🌱 Potential Growers
13807.0,3,366,1,112.6,16.085714285714285,36,0,⚠️ At-Risk/Lost
13808.0,0,5,5,1747.66,22.995526315789476,782,91,🌱 Potential Growers
13809.0,3,304,1,155.05,12.920833333333334,29,0,⚠️ At-Risk/Lost
13810.0,0,28,4,899.51,24.98638888888889,311,27,🌱 Potential Growers
13811.0,3,183,4,591.75,42.267857142857146,67,55,⚠️ At-Risk/Lost
13812.0,0,41,3,539.0,14.972222222222221,333,63,🌱 Potential Growers
13813.0,0,39,5,1353.41,19.06211267605634,550,95,🌱 Potential Growers
13814.0,0,55,3,1562.12,26.933103448275862,862,81,🌱 Potential Growers
13815.0,1,21,5,4014.91,22.683107344632766,2557,296,⭐ Loyal Customers
13816.0,0,23,4,555.04,16.819393939393937,260,40,🌱 Potential Growers
13817.0,1,28,2,382.98,15.957500000000001,211,322,⭐ Loyal Customers
13819.0,3,301,3,1140.35,31.676388888888887,1109,18,⚠️ At-Risk/Lost
13821.0,0,144,2,385.64,6.536271186440678,153,116,🌱 Potential Growers
13822.0,0,5,2,632.0,6.583333333333333,611,34,🌱 Potential Growers
13823.0,0,18,2,957.66,23.941499999999998,439,72,🌱 Potential Growers
13824.0,1,32,5,1698.94,36.93347826086956,768,277,⭐ Loyal Customers
13826.0,3,157,2,174.65,14.554166666666667,80,18,⚠️ At-Risk/Lost
13827.0,0,57,3,409.8,4.4543478260869565,138,85,🌱 Potential Growers
13828.0,0,21,1,209.49,13.966000000000001,311,0,🌱 Potential Growers
13831.0,1,15,6,2198.45,30.534027777777776,743,353,⭐ Loyal Customers
13832.0,0,17,2,40.949999999999996,10.237499999999999,25,1,🌱 Potential Growers
13833.0,3,158,1,383.85,13.708928571428572,117,0,⚠️ At-Risk/Lost
13835.0,1,24,4,834.57,15.174000000000001,442,190,⭐ Loyal Customers
13837.0,3,211,2,266.59000000000003,14.810555555555558,182,105,⚠️ At-Risk/Lost
13838.0,1,5,4,674.82,4.089818181818182,254,364,⭐ Loyal Customers
13841.0,3,252,1,85.0,85.0,100,0,⚠️ At-Risk/Lost
13842.0,1,58,9,3385.62,16.43504854368932,1768,308,⭐ Loyal Customers
13844.0,0,10,1,361.62,18.081,196,0,🌱 Potential Growers
13845.0,0,64,1,312.98,34.775555555555556,182,0,🌱 Potential Growers
13846.0,1,24,4,847.61,14.613965517241379,383,335,⭐ Loyal Customers
13848.0,1,91,3,1255.0,251.0,3700,273,⭐ Loyal Customers
13849.0,0,51,2,1537.95,15.227227722772279,1016,119,🌱 Potential Growers
13850.0,0,87,2,1586.81,16.88095744680851,941,41,🌱 Potential Growers
13851.0,1,95,3,2651.46,32.73407407407407,1705,192,⭐ Loyal Customers
13853.0,0,8,2,1056.94,44.03916666666667,304,48,🌱 Potential Growers
13854.0,1,8,29,8025.0199999999995,70.39491228070175,2278,356,⭐ Loyal Customers
13856.0,3,168,5,363.4,21.376470588235293,484,34,⚠️ At-Risk/Lost
13858.0,0,56,1,216.17000000000002,19.651818181818182,75,0,🌱 Potential Growers
13859.0,3,325,1,201.16,7.184285714285714,129,0,⚠️ At-Risk/Lost
13860.0,0,0,6,1240.0,16.103896103896105,589,85,🌱 Potential Growers
13862.0,1,17,10,2187.31,15.403591549295774,1682,314,⭐ Loyal Customers
13863.0,3,244,2,299.56,13.616363636363637,219,2,⚠️ At-Risk/Lost
13865.0,1,57,4,501.56,16.718666666666667,204,231,⭐ Loyal Customers
13866.0,0,73,1,145.67,20.81,57,0,🌱 Potential Growers
13867.0,0,30,3,1005.09,16.7515,501,186,🌱 Potential Growers
13868.0,0,6,2,3192.54,96.74363636363637,1964,31,🌱 Potential Growers
13869.0,1,122,4,3083.65,10.143585526315789,1709,233,⭐ Loyal Customers
13870.0,1,1,10,2751.25,23.315677966101696,1320,285,⭐ Loyal Customers
13871.0,1,22,14,6389.8,18.90473372781065,2801,286,⭐ Loyal Customers
13873.0,0,119,4,381.7,15.904166666666667,138,190,🌱 Potential Growers
13874.0,3,357,1,540.45,30.025000000000002,180,0,⚠️ At-Risk/Lost
13875.0,1,53,5,1786.79,17.180673076923078,1316,247,⭐ Loyal Customers
13876.0,0,63,1,122.7,17.52857142857143,36,0,🌱 Potential Growers
13877.0,0,85,1,117.24,39.08,108,0,🌱 Potential Growers
13878.0,0,54,1,1271.57,36.330571428571425,463,0,🌱 Potential Growers
13880.0,1,20,13,3219.77,19.513757575757577,1842,345,⭐ Loyal Customers
13881.0,1,3,22,16989.52,94.38622222222223,10062,308,⭐ Loyal Customers
13882.0,0,2,6,1131.28,17.14060606060606,950,61,🌱 Potential Growers
13883.0,1,0,9,2538.75,16.379032258064516,1368,325,⭐ Loyal Customers
13884.0,1,6,6,781.3000000000001,13.021666666666668,297,276,⭐ Loyal Customers
13885.0,3,188,2,506.8,18.1,182,11,⚠️ At-Risk/Lost
13886.0,0,70,1,243.56,15.2225,126,0,🌱 Potential Growers
13887.0,3,203,1,349.55,18.397368421052633,147,0,⚠️ At-Risk/Lost
13888.0,0,119,2,595.67,15.273589743589742,254,98,🌱 Potential Growers
13889.0,0,92,1,416.90000000000003,27.793333333333337,146,0,🌱 Potential Growers
13890.0,1,0,14,1860.8600000000001,16.323333333333334,826,357,⭐ Loyal Customers
13892.0,1,26,4,632.97,23.443333333333335,983,219,⭐ Loyal Customers
13893.0,3,297,1,821.1,39.1,190,0,⚠️ At-Risk/Lost
13894.0,1,21,5,535.97,17.865666666666666,339,288,⭐ Loyal Customers
13895.0,0,20,5,2588.12,21.74890756302521,1364,143,🌱 Potential Growers
13897.0,0,49,1,311.16,18.303529411764707,200,0,🌱 Potential Growers
13898.0,3,325,1,155.93,12.994166666666667,133,0,⚠️ At-Risk/Lost
13899.0,1,15,2,388.52,20.448421052631577,156,258,⭐ Loyal Customers
13900.0,3,182,3,740.95,17.23139534883721,430,79,⚠️ At-Risk/Lost
13901.0,1,71,5,2867.2,19.242953020134227,1739,246,⭐ Loyal Customers
13904.0,1,36,2,332.64,12.793846153846154,332,257,⭐ Loyal Customers
13908.0,1,79,5,2347.05,18.627380952380953,1470,196,⭐ Loyal Customers
13911.0,1,56,9,2580.91,17.43858108108108,2731,251,⭐ Loyal Customers
13914.0,0,3,3,613.95,18.05735294117647,379,32,🌱 Potential Growers
13917.0,0,49,2,272.04,15.113333333333335,228,141,🌱 Potential Growers
13918.0,1,49,2,1212.8400000000001,40.428000000000004,1140,203,⭐ Loyal Customers
13919.0,0,52,3,350.15999999999997,10.61090909090909,437,68,🌱 Potential Growers
13922.0,3,351,1,172.25,24.607142857142858,93,0,⚠️ At-Risk/Lost
13923.0,0,53,1,351.13,17.5565,185,0,🌱 Potential Growers
13924.0,0,1,11,1682.08,12.277956204379562,1532,70,🌱 Potential Growers
13925.0,0,35,6,616.65,13.703333333333333,327,98,🌱 Potential Growers
13926.0,0,22,1,223.85000000000002,20.35,104,0,🌱 Potential Growers
13927.0,0,74,1,348.99,16.61857142857143,214,0,🌱 Potential Growers
13928.0,0,10,4,464.57,17.206296296296298,129,122,🌱 Potential Growers
13929.0,3,168,3,802.85,80.285,139,157,⚠️ At-Risk/Lost
13930.0,0,57,2,337.34,19.843529411764706,274,78,🌱 Potential Growers
13931.0,1,85,3,1230.93,20.86322033898305,721,195,⭐ Loyal Customers
13932.0,3,294,1,307.4,19.2125,72,0,⚠️ At-Risk/Lost
13933.0,0,108,2,608.79,26.469130434782606,205,39,🌱 Potential Growers
13934.0,3,263,1,922.1,29.74516129032258,390,0,⚠️ At-Risk/Lost
13936.0,3,170,2,361.28,13.38074074074074,324,8,⚠️ At-Risk/Lost
13937.0,3,168,1,158.85,17.65,123,0,⚠️ At-Risk/Lost
13938.0,0,34,1,71.66,10.237142857142857,70,0,🌱 Potential Growers
13939.0,1,22,4,556.75,12.103260869565217,843,288,⭐ Loyal Customers
13940.0,0,16,4,839.14,17.12530612244898,516,126,🌱 Potential Growers
13941.0,1,21,7,4912.41,104.51936170212765,2307,350,⭐ Loyal Customers
13946.0,0,78,3,561.57,51.051818181818184,443,188,🌱 Potential Growers
13947.0,0,64,1,90.6,18.119999999999997,44,0,🌱 Potential Growers
13948.0,3,360,1,102.0,34.0,40,0,⚠️ At-Risk/Lost
13949.0,0,2,6,2427.32,15.170750000000002,2474,91,🌱 Potential Growers
13950.0,1,10,5,728.56,20.237777777777776,321,235,⭐ Loyal Customers
13951.0,3,175,3,674.45,17.293589743589745,459,118,⚠️ At-Risk/Lost
13952.0,3,210,3,3246.091,23.52239855072464,1425,27,⚠️ At-Risk/Lost
13953.0,1,6,7,3515.68,175.784,2724,345,⭐ Loyal Customers
13954.0,0,1,3,378.59,12.619666666666665,141,69,🌱 Potential Growers
13955.0,0,153,2,322.96,9.786666666666665,154,151,🌱 Potential Growers
13956.0,1,4,5,1019.27,6.933809523809524,486,266,⭐ Loyal Customers
13959.0,1,78,3,594.04,6.600444444444444,355,283,⭐ Loyal Customers
13960.0,0,20,2,230.22,19.185,142,50,🌱 Potential Growers
13962.0,1,21,2,169.54999999999998,15.413636363636362,87,223,⭐ Loyal Customers
13963.0,3,307,4,664.54,18.986857142857144,460,59,⚠️ At-Risk/Lost
13967.0,0,145,1,80.7,40.35,42,0,🌱 Potential Growers
13969.0,1,6,20,8956.92,14.308178913738018,4469,357,⭐ Loyal Customers
13971.0,1,8,11,2702.2200000000003,17.102658227848103,1818,276,⭐ Loyal Customers
13972.0,0,70,2,190.25,12.683333333333334,187,131,🌱 Potential Growers
13973.0,3,286,1,264.7,24.063636363636363,109,0,⚠️ At-Risk/Lost
13974.0,0,48,1,413.59000000000003,14.77107142857143,249,0,🌱 Potential Growers
13975.0,1,30,7,2438.19,7.366132930513595,1690,245,⭐ Loyal Customers
13976.0,3,206,1,357.98,35.798,154,0,⚠️ At-Risk/Lost
13978.0,0,14,2,196.79,13.119333333333334,315,30,🌱 Potential Growers
13979.0,0,72,1,869.87,16.108703703703704,639,0,🌱 Potential Growers
13980.0,0,59,1,200.14,18.19454545454545,172,0,🌱 Potential Growers
13982.0,1,38,5,1861.11,16.183565217391305,1132,326,⭐ Loyal Customers
13983.0,1,29,13,2590.46,23.129107142857144,1170,337,⭐ Loyal Customers
13984.0,1,26,6,488.03,28.70764705882353,271,339,⭐ Loyal Customers
13985.0,1,3,16,7024.53,20.01290598290598,3437,260,⭐ Loyal Customers
13986.0,0,16,1,320.46,24.650769230769228,430,0,🌱 Potential Growers
13988.0,1,19,9,4098.8,17.14979079497908,3025,234,⭐ Loyal Customers
13989.0,0,65,2,1266.08,30.88,1313,173,🌱 Potential Growers
13990.0,3,212,1,311.3,19.45625,190,0,⚠️ At-Risk/Lost
13991.0,0,11,7,847.54,10.089761904761904,993,131,🌱 Potential Growers
13992.0,0,29,1,76.8,15.36,64,0,🌱 Potential Growers
13993.0,1,31,12,3409.66,27.277279999999998,892,298,⭐ Loyal Customers
13994.0,0,3,6,2274.14,15.36581081081081,932,144,🌱 Potential Growers
13995.0,1,14,6,1383.49,15.902183908045977,867,230,⭐ Loyal Customers
13999.0,1,9,15,3865.26,18.23235849056604,2231,351,⭐ Loyal Customers
14000.0,3,205,2,633.71,39.606875,707,4,⚠️ At-Risk/Lost
14001.0,1,45,4,2030.3300000000002,50.758250000000004,959,327,⭐ Loyal Customers
14002.0,0,133,2,529.73,11.270851063829788,877,22,🌱 Potential Growers
14004.0,1,42,7,4582.64,26.799064327485382,2668,245,⭐ Loyal Customers
14005.0,1,9,5,2874.72,34.22285714285714,2478,206,⭐ Loyal Customers
14006.0,0,115,3,962.19,32.073,641,196,🌱 Potential Growers
14009.0,3,197,3,685.9300000000001,15.589318181818184,361,7,⚠️ At-Risk/Lost
14012.0,3,277,1,328.8,29.89090909090909,160,0,⚠️ At-Risk/Lost
14013.0,0,109,3,473.02,13.91235294117647,462,165,🌱 Potential Growers
14014.0,0,76,1,505.18,12.953333333333333,1076,0,🌱 Potential Growers
14015.0,0,52,1,917.34,45.867000000000004,378,0,🌱 Potential Growers
14016.0,1,153,5,4328.46,26.718888888888888,2124,203,⭐ Loyal Customers
14019.0,0,46,4,1398.96,20.57294117647059,1034,91,🌱 Potential Growers
14020.0,0,16,2,642.8,16.48205128205128,441,71,🌱 Potential Growers
14021.0,0,154,3,631.9,28.722727272727273,192,101,🌱 Potential Growers
14022.0,3,224,1,440.0,15.714285714285714,487,0,⚠️ At-Risk/Lost
14023.0,1,6,2,584.07,18.840967741935486,345,242,⭐ Loyal Customers
14024.0,0,121,2,327.7,20.48125,150,2,🌱 Potential Growers
14027.0,0,60,1,104.82,17.47,62,0,🌱 Potential Growers
14029.0,0,62,2,467.66,31.177333333333333,198,80,🌱 Potential Growers
14030.0,1,17,8,2358.84,9.747272727272728,1478,348,⭐ Loyal Customers
14031.0,1,6,23,14634.64,56.72341085271318,5370,365,⭐ Loyal Customers
14032.0,1,1,18,2929.84,19.275263157894738,2008,364,⭐ Loyal Customers
14034.0,0,21,4,509.09000000000003,5.720112359550562,312,135,🌱 Potential Growers
14035.0,1,28,5,1428.02,21.636666666666667,739,268,⭐ Loyal Customers
14036.0,3,284,1,626.65,16.49078947368421,268,0,⚠️ At-Risk/Lost
14037.0,3,175,2,147.20000000000002,5.257142857142858,46,188,⚠️ At-Risk/Lost
14038.0,0,77,4,1554.48,16.71483870967742,963,128,🌱 Potential Growers
14039.0,0,32,1,152.2,25.366666666666664,92,0,🌱 Potential Growers
14040.0,1,40,15,3487.59,14.840808510638299,1514,290,⭐ Loyal Customers
14041.0,3,265,1,141.41,6.733809523809524,94,0,⚠️ At-Risk/Lost
14044.0,1,26,4,646.42,3.1379611650485435,304,283,⭐ Loyal Customers
14045.0,1,108,4,1659.75,276.625,535,264,⭐ Loyal Customers
14046.0,3,283,1,154.99,11.070714285714287,460,0,⚠️ At-Risk/Lost
14047.0,1,8,7,1290.01,37.94147058823529,377,364,⭐ Loyal Customers
14048.0,3,276,2,375.13,4.262840909090909,274,27,⚠️ At-Risk/Lost
14049.0,1,16,6,5536.15,11.184141414141413,3784,301,⭐ Loyal Customers
14050.0,0,31,2,746.36,13.821481481481483,689,74,🌱 Potential Growers
14051.0,1,0,26,15477.34,71.98762790697674,3741,365,⭐ Loyal Customers
14052.0,0,19,1,225.36,4.024285714285715,89,0,🌱 Potential Growers
14053.0,0,123,2,260.25,65.0625,215,35,🌱 Potential Growers
14054.0,0,64,1,92.46000000000001,15.410000000000002,62,0,🌱 Potential Growers
14055.0,0,105,1,725.6400000000001,72.56400000000001,216,0,🌱 Potential Growers
14056.0,1,0,29,8062.46,7.263477477477477,4211,282,⭐ Loyal Customers
14057.0,1,23,18,6141.099999999999,21.176206896551722,4705,336,⭐ Loyal Customers
14059.0,3,266,1,183.6,22.95,128,0,⚠️ At-Risk/Lost
14060.0,1,4,20,6135.38,30.223546798029556,5374,368,⭐ Loyal Customers
14062.0,1,9,12,10464.85,94.27792792792793,5593,354,⭐ Loyal Customers
14064.0,1,28,7,1168.9199999999998,14.79645569620253,1334,245,⭐ Loyal Customers
14066.0,3,266,1,152.55,21.792857142857144,45,0,⚠️ At-Risk/Lost
14067.0,0,63,2,374.7,7.2057692307692305,361,32,🌱 Potential Growers
14068.0,3,319,1,265.85,11.077083333333334,73,0,⚠️ At-Risk/Lost
14071.0,1,3,9,1306.16,3.9342168674698796,899,261,⭐ Loyal Customers
14073.0,0,20,2,139.54,9.967142857142857,128,11,🌱 Potential Growers
14075.0,1,4,3,942.26,21.913023255813954,754,256,⭐ Loyal Customers
14076.0,0,128,1,118.67,2.6970454545454547,79,0,🌱 Potential Growers
14077.0,1,40,5,499.42,11.890952380952381,268,233,⭐ Loyal Customers
14078.0,1,101,6,1049.37,16.144153846153845,310,271,⭐ Loyal Customers
14079.0,0,124,1,375.1,31.258333333333336,301,0,🌱 Potential Growers
14080.0,0,32,1,45.599999999999994,11.399999999999999,48,0,🌱 Potential Growers
14081.0,3,266,4,891.77,5.828562091503268,589,101,⚠️ At-Risk/Lost
14082.0,3,364,1,182.25,6.2844827586206895,110,0,⚠️ At-Risk/Lost
14083.0,1,3,9,1002.9,5.6661016949152545,705,367,⭐ Loyal Customers
14085.0,1,1,19,4408.54,9.818574610244989,3176,366,⭐ Loyal Customers
14087.0,0,2,2,178.72,2.590144927536232,249,0,🌱 Potential Growers
14088.0,1,9,14,50415.49,85.44998305084745,12593,312,⭐ Loyal Customers
14089.0,0,56,1,158.75,12.211538461538462,133,0,🌱 Potential Growers
14090.0,3,324,1,76.32000000000001,76.32000000000001,72,0,⚠️ At-Risk/Lost
14092.0,1,7,17,4063.1,18.723963133640552,2061,365,⭐ Loyal Customers
14093.0,0,11,1,433.86,4.3386000000000005,391,0,🌱 Potential Growers
14096.0,1,3,34,57120.909999999996,11.139023010920436,16335,97,⭐ Loyal Customers
14098.0,0,36,1,147.35,7.016666666666667,104,0,🌱 Potential Growers
14099.0,1,15,12,3092.9700000000003,12.273690476190477,2177,338,⭐ Loyal Customers
14100.0,0,137,1,191.95,7.678,63,0,🌱 Potential Growers
14101.0,1,73,6,5976.79,170.76542857142857,6942,252,⭐ Loyal Customers
14102.0,0,4,8,1060.33,16.83063492063492,746,39,🌱 Potential Growers
14104.0,3,154,2,216.21,10.295714285714286,72,11,⚠️ At-Risk/Lost
14105.0,0,84,2,1260.33,16.58328947368421,798,153,🌱 Potential Growers
14107.0,1,51,8,2688.48,21.681290322580644,1788,312,⭐ Loyal Customers
14108.0,0,30,3,594.16,16.976,380,70,🌱 Potential Growers
14109.0,0,22,2,80.2,5.728571428571429,56,49,🌱 Potential Growers
14110.0,1,3,13,5669.65,36.343910256410254,2443,263,⭐ Loyal Customers
14111.0,1,13,5,688.6,62.6,457,227,⭐ Loyal Customers
14112.0,1,22,12,2774.17,16.035664739884393,1608,253,⭐ Loyal Customers
14113.0,1,3,8,1377.92,34.448,635,351,⭐ Loyal Customers
14114.0,3,273,2,386.53,25.768666666666665,101,56,⚠️ At-Risk/Lost
14116.0,0,19,5,1382.74,19.204722222222223,707,101,🌱 Potential Growers
14117.0,0,143,1,90.0,30.0,72,0,🌱 Potential Growers
14121.0,0,3,6,2740.3,17.020496894409938,2078,56,🌱 Potential Growers
14124.0,0,83,1,419.58,83.916,1618,0,🌱 Potential Growers
14125.0,0,10,3,2720.63,16.38933734939759,1628,67,🌱 Potential Growers
14126.0,0,7,4,643.6300000000001,40.22687500000001,458,2,🌱 Potential Growers
14127.0,0,122,3,709.71,16.129772727272726,321,187,🌱 Potential Growers
14128.0,0,60,2,637.5,13.858695652173912,564,195,🌱 Potential Growers
14129.0,1,1,5,1123.8600000000001,21.61269230769231,592,259,⭐ Loyal Customers
14130.0,3,318,1,480.91,7.286515151515152,257,0,⚠️ At-Risk/Lost
14132.0,1,1,12,3580.13,17.811592039800995,3366,181,⭐ Loyal Customers
14133.0,0,129,5,590.34,19.678,342,186,🌱 Potential Growers
14135.0,1,1,15,4690.31,35.00231343283583,3850,371,⭐ Loyal Customers
14138.0,0,1,2,965.88,20.997391304347826,600,62,🌱 Potential Growers
14139.0,0,45,1,415.82,15.993076923076924,510,0,🌱 Potential Growers
14140.0,0,3,3,920.05,13.732089552238806,809,27,🌱 Potential Growers
14141.0,0,2,6,879.0300000000001,19.109347826086957,337,102,🌱 Potential Growers
14142.0,3,372,1,311.81,14.173181818181819,313,0,⚠️ At-Risk/Lost
14143.0,0,133,1,115.8,16.54285714285714,30,0,🌱 Potential Growers
